Time,ZONE OFFICE WHOLEBUILDING - SM OFFICE 2  - STORY GROUND:KODIAK ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ZONE OFFICE WHOLEBUILDING - SM OFFICE 2  - STORY GROUND:KODIAK JULY .4% CONDNS DB=>MCWB:Des Sens Cool Load [W],ZONE OFFICE WHOLEBUILDING - SM OFFICE 2  - STORY GROUND:KODIAK ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ZONE OFFICE WHOLEBUILDING - SM OFFICE 2  - STORY GROUND:KODIAK JULY .4% CONDNS DB=>MCWB:Des Cool Mass Flow [kg/s],ZONE OFFICE WHOLEBUILDING - SM OFFICE 2  - STORY GROUND::Des Latent Heat Load [W],ZONE OFFICE WHOLEBUILDING - SM OFFICE 2  - STORY GROUND::Des Latent Cool Load [W],ZONE OFFICE WHOLEBUILDING - SM OFFICE 2  - STORY GROUND::Des Latent Heat Mass Flow [kg/s],ZONE OFFICE WHOLEBUILDING - SM OFFICE 2  - STORY GROUND::Des Latent Cool Mass Flow [kg/s],ZONE OFFICE WHOLEBUILDING - SM OFFICE 2  - STORY GROUND::Des Heat Load No DOAS [W],ZONE OFFICE WHOLEBUILDING - SM OFFICE 2  - STORY GROUND::Des Sens Cool Load No DOAS [W],ZONE OFFICE WHOLEBUILDING - SM OFFICE 2  - STORY GROUND::Des Latent Heat Load No DOAS [W],ZONE OFFICE WHOLEBUILDING - SM OFFICE 2  - STORY GROUND::Des Latent Cool Load No DOAS [W],ZONE OFFICE WHOLEBUILDING - SM OFFICE 2  - STORY GROUND:KODIAK ANN HTG 99.6% CONDNS DB:Heating Zone Temperature [C],ZONE OFFICE WHOLEBUILDING - SM OFFICE 2  - STORY GROUND:KODIAK ANN HTG 99.6% CONDNS DB:Heating Zone Relative Humidity [%],ZONE OFFICE WHOLEBUILDING - SM OFFICE 2  - STORY GROUND:KODIAK JULY .4% CONDNS DB=>MCWB:Cooling Zone Temperature [C],ZONE OFFICE WHOLEBUILDING - SM OFFICE 2  - STORY GROUND:KODIAK JULY .4% CONDNS DB=>MCWB:Cooling Zone Relative Humidity [%]
19:20:00,1.208498E+04,5.949084E+03,4.084158E-01,5.194259E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.098210E+01,3.685858E+01,2.399935E+01,4.649071E+01
19:30:00,1.208499E+04,5.903373E+03,4.084161E-01,5.154347E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.098210E+01,3.685859E+01,2.399935E+01,4.649518E+01
19:40:00,1.208500E+04,5.859630E+03,4.084165E-01,5.116154E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.098210E+01,3.685859E+01,2.399935E+01,4.649950E+01
19:50:00,1.208501E+04,5.816558E+03,4.084168E-01,5.078546E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.098210E+01,3.685860E+01,2.399935E+01,4.650389E+01
20:00:00,1.208501E+04,5.773029E+03,4.084171E-01,5.040540E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.098210E+01,3.685861E+01,2.399935E+01,4.650852E+01
20:10:00,1.208502E+04,5.727557E+03,4.084174E-01,5.000837E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.098210E+01,3.685862E+01,2.399935E+01,4.651356E+01
20:20:00,1.208503E+04,5.679094E+03,4.084177E-01,4.958522E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.098210E+01,3.685862E+01,2.399936E+01,4.651900E+01
20:30:00,1.208504E+04,5.626715E+03,4.084180E-01,4.912789E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.098210E+01,3.685863E+01,2.399936E+01,4.652495E+01
20:40:00,1.208505E+04,5.569576E+03,4.084183E-01,4.862899E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.098210E+01,3.685864E+01,2.399936E+01,4.653157E+01
20:50:00,1.208506E+04,5.507016E+03,4.084186E-01,4.808276E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.098210E+01,3.685864E+01,2.399936E+01,4.653900E+01
21:00:00,1.208507E+04,5.437648E+03,4.084189E-01,4.747708E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.098210E+01,3.685865E+01,2.399937E+01,4.654739E+01
21:10:00,1.208508E+04,5.359662E+03,4.084192E-01,4.679615E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.098210E+01,3.685866E+01,2.399937E+01,4.655704E+01
21:20:00,1.208508E+04,5.271105E+03,4.084194E-01,4.602293E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.098210E+01,3.685866E+01,2.399938E+01,4.656824E+01
21:30:00,1.208509E+04,5.170579E+03,4.084197E-01,4.514520E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.098210E+01,3.685867E+01,2.399938E+01,4.658140E+01
21:40:00,1.208510E+04,5.058639E+03,4.084200E-01,4.416782E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.098210E+01,3.685868E+01,2.399939E+01,4.659688E+01
21:50:00,1.208511E+04,4.934331E+03,4.084203E-01,4.308244E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.098210E+01,3.685869E+01,2.399940E+01,4.661448E+01
22:00:00,1.208512E+04,4.808685E+03,4.084206E-01,4.198538E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.098210E+01,3.685869E+01,2.399940E+01,4.663423E+01
22:10:00,1.208513E+04,3.952350E+03,4.084208E-01,3.450858E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.098210E+01,3.685870E+01,2.504140E+01,4.371500E+01
22:20:00,1.208513E+04,3.124976E+03,4.084211E-01,2.727099E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.098210E+01,3.685870E+01,2.590690E+01,4.139135E+01
22:30:00,1.208514E+04,2.364826E+03,4.084214E-01,2.055365E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.098210E+01,3.685871E+01,2.626915E+01,4.043514E+01
22:40:00,1.208515E+04,1.733817E+03,4.084216E-01,1.477502E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.098210E+01,3.685872E+01,2.669596E+01,3.928384E+01
22:50:00,1.208516E+04,1.179831E+03,4.084219E-01,9.581389E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.098210E+01,3.685872E+01,2.669983E+01,3.915900E+01
23:00:00,1.208517E+04,6.226312E+02,4.084222E-01,4.393282E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.098210E+01,3.685873E+01,2.669993E+01,3.895441E+01
23:10:00,1.208517E+04,8.253574E+02,4.084224E-01,5.819971E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.098210E+01,3.685874E+01,2.669997E+01,3.877799E+01
23:20:00,1.208518E+04,1.020489E+03,4.084227E-01,7.191991E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.098210E+01,3.685874E+01,2.670001E+01,3.864593E+01
23:30:00,1.208519E+04,1.171090E+03,4.084230E-01,8.241898E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.098210E+01,3.685875E+01,2.670003E+01,3.855255E+01
23:40:00,1.208520E+04,1.215036E+03,4.084232E-01,8.550831E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.098210E+01,3.685875E+01,2.670005E+01,3.848665E+01
23:50:00,1.208520E+04,1.206058E+03,4.084235E-01,8.487629E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.098210E+01,3.685876E+01,2.670006E+01,3.843900E+01
24:00:00,1.208521E+04,1.215057E+03,4.084237E-01,8.550946E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.098210E+01,3.685877E+01,2.670007E+01,3.840365E+01
Peak,1.208521E+04,6.915656E+03,4.084237E-01,6.038211E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,,,,

Peak Vol Flow (m3/s),,,3.393365E-01,5.016813E-01,,,0.000000E+00,0.000000E+00,,,,,,,,
