date_time,Electricity:Facilit,NaturalGas:Facility,Zone Mean Air Temperature-ZONE OFFICE WHOLEBUILDING - SM OFFICE 2  - STORY GROUND,Zone Operative Temperature-ZONE OFFICE WHOLEBUILDING - SM OFFICE 2  - STORY GROUND,Zone Thermal Comfort Fanger Model PMV-OFFICE WHOLEBUILDING - SM OFFICE 2  - STORY GROUND OFFICE WHOLEBUILDING - SM OFFICE 2 PEOPLE,Zone Thermal Comfort Fanger Model PPD-OFFICE WHOLEBUILDING - SM OFFICE 2  - STORY GROUND OFFICE WHOLEBUILDING - SM OFFICE 2 PEOPLE
2021-10-11 07:00:00,38974205.90607197,25463658.521057602,21.0,19.975703114654358,-0.7489414008182568,16.81187828171869
2021-10-11 08:00:00,40271345.9024222,26909380.975671843,21.000000000000004,20.07709551820659,-0.7321009209596498,16.281780867585226
2021-10-11 09:00:00,38337941.29601938,19846132.95854355,21.0,20.372874343495603,-0.6729811059208185,14.517517214504537
2021-10-11 10:00:00,38162682.16820348,13223208.402002133,21.000000000000007,20.543592234257336,-0.6244140420475904,13.181292960460254
2021-10-11 11:00:00,39280462.34201317,7893061.422195244,21.0,20.755536585741673,-0.5696450924510338,11.797201178661268
2021-10-11 12:00:00,37986813.534288205,6577251.019934516,21.0,20.863339712249303,-0.5413039359394793,11.132072156226144
2021-10-11 13:00:00,37959164.566489905,5532415.124215973,21.0,20.879674451164774,-0.5376258007303001,11.048303637534303
2021-10-11 14:00:00,39243363.248862445,6493131.41918462,21.000000000000004,20.823021054750093,-0.5481646075526564,11.289888537613336
2021-10-11 15:00:00,37975225.19501168,6139335.473278077,20.999999999999996,20.88416778486056,-0.5360975697546214,11.01367094100462
2021-10-11 16:00:00,38003896.365614265,7222799.7254117485,21.0,20.795890957636807,-0.5514210846337625,11.3655114001362
2021-10-11 17:00:00,39276731.253650986,7756107.394912693,21.0,20.741367900525688,-0.5586312294368906,11.534583285305956
2021-10-11 18:00:00,37846125.347826764,1260739.083908506,19.041657214527465,19.683759775379066,-0.8300682989488433,19.534955322996893
2021-10-11 19:00:00,38333736.198929705,1260739.083908506,18.573867941110827,19.131901408380166,-0.953512077740331,24.203742269001225
2021-10-11 20:00:00,39592568.874269016,1260739.083908506,18.108360491008586,18.767947944155637,-1.044051574554918,28.010794450613176
2021-10-11 21:00:00,40500558.79728203,1260739.083908506,18.35643508622845,18.7964477128483,-1.030289125670125,27.412242300291283
2021-10-11 22:00:00,40500558.79728203,1260739.083908506,18.365393091372287,18.79354170402648,-1.0300084411071522,27.400107212208752
2021-10-11 23:00:00,40500558.79728203,1260739.083908506,18.306360065723972,18.739927502069275,-1.040607132792785,27.860339787136922
2021-10-12 00:00:00,39333125.83366085,1260739.083908506,17.911526214717938,18.522476169268838,-1.093834260025211,30.23269315430261
2021-10-12 01:00:00,38074183.02172382,1260739.083908506,17.789602774402663,18.365914558966654,-1.1248296401937763,31.65935604588344
2021-10-12 02:00:00,38074183.02172382,1260739.083908506,17.353107031499647,18.0825227486348,-1.200738464621892,35.283546531021614
2021-10-12 03:00:00,39333072.59524021,1260739.083908506,17.28470757723342,17.940558465024104,-1.2298564283279811,36.7191299895629
2021-10-12 04:00:00,38074183.02172382,1260739.083908506,17.289295531654346,17.9040457442502,-1.2307394799100417,36.763032444173575
2021-10-12 05:00:00,38074183.02172382,1260739.083908506,17.308894406476394,17.88453385483873,-1.225393563077578,36.49757438368413
2021-10-12 06:00:00,40232857.91161456,25452212.23334708,20.969154430766075,19.678596433152837,-0.7478223139927904,16.77627484452701
2021-10-12 07:00:00,38767032.11287202,17634700.226246037,21.0,20.1559924537318,-0.6559723256460438,14.037921886205353
2021-10-12 08:00:00,38803945.81042659,19029644.02776805,21.0,20.24111426451124,-0.6379092509376403,13.542325478364333
2021-10-12 09:00:00,39501311.22290162,16240542.44965863,21.000000000000004,20.347417294013308,-0.6136860819808502,12.899929409269134
2021-10-12 10:00:00,38196275.746857256,14492687.143456863,21.0,20.394142763218856,-0.5958827860346034,12.444022449648102
2021-10-12 11:00:00,38146482.49514141,12611033.65328693,21.000000000000004,20.46715336261542,-0.5721719641148216,11.858194729308238
2021-10-12 12:00:00,39394883.850778855,12220745.028720655,21.0,20.497914696065443,-0.5597644024155498,11.561360214289977
2021-10-12 13:00:00,38113299.71791634,11357078.821507975,21.000000000000004,20.525346119718527,-0.550926955165267,11.354006997780587
2021-10-12 14:00:00,38107872.627718195,11151992.73331508,21.0,20.545140494302515,-0.5455125043208519,11.228640220297848
2021-10-12 15:00:00,39364375.932799324,11069894.727884227,21.000000000000004,20.553628617244655,-0.5429910420472072,11.17069162513809
2021-10-12 16:00:00,38123044.22276369,11725317.105294421,21.000000000000004,20.548125859688227,-0.5466656949134612,11.255234827015059
2021-10-12 17:00:00,38129261.492621854,11960263.55134518,21.000000000000004,20.528293342723813,-0.5566575119459201,11.488077202193892
2021-10-12 18:00:00,37846125.347826764,1260739.083908506,18.95346257626775,19.48971753100284,-0.836724723080472,19.77072133981919
2021-10-12 19:00:00,39592686.123780765,1260739.083908506,18.414457808450813,18.941854216338285,-0.9671278560077464,24.75621865713066
2021-10-12 20:00:00,38333736.198929705,1260739.083908506,18.147135938161956,18.68466614097879,-1.0318772184278746,27.48095644425159
2021-10-12 21:00:00,40500558.79728203,1260739.083908506,18.244824916737866,18.66369694276682,-1.0344209220549547,27.591211725314764
2021-10-12 22:00:00,41759455.551214084,1260739.083908506,18.261851151807882,18.649362860498286,-1.038092708066326,27.750781992346504
2021-10-12 23:00:00,40500558.79728203,1260739.083908506,18.134885311504757,18.541252179892084,-1.0658750381650444,28.974013880923053
2021-10-13 00:00:00,38074183.02172382,1260739.083908506,17.23862341902288,18.02441480532128,-1.208405592042937,35.65924470252146
