date_time,Average PMV
2021-06-28 10:00:00,-0.6825621412838904
2021-06-28 11:00:00,-0.6401592486027847
2021-06-28 12:00:00,-0.5430846936783059
2021-06-28 13:00:00,-0.4617437952644536
2021-06-28 14:00:00,-0.382007252557641
2021-06-28 15:00:00,-0.2854720765174564
2021-06-28 16:00:00,-0.22353199816265149
2021-06-28 17:00:00,-0.19728328610049006
2021-06-28 18:00:00,-0.2253552510932336
2021-06-28 19:00:00,-0.2579779097167721
2021-06-28 20:00:00,-0.2960750884371892
2021-06-28 21:00:00,-0.3224849854685013
2021-06-28 22:00:00,-0.38957491141645884
2021-06-28 23:00:00,-0.45615512796779917
2021-06-29 00:00:00,-0.5207888254072538
2021-06-29 01:00:00,-0.5651236896209902
2021-06-29 02:00:00,-0.58271164625266
2021-06-29 03:00:00,-0.6320624810499152
2021-06-29 04:00:00,-0.6695225910616586
2021-06-29 05:00:00,-0.7186312326421372
2021-06-29 06:00:00,-0.6971473631650578
2021-06-29 07:00:00,-0.6536663660230017
2021-06-29 08:00:00,-0.5812952607045286
2021-06-29 09:00:00,-0.4882498839486488
2021-06-29 10:00:00,-0.36379791666079314
2021-06-29 11:00:00,-0.2485500612339596
2021-06-29 12:00:00,-0.11830290991958686
2021-06-29 13:00:00,-0.02986382940813107
2021-06-29 14:00:00,0.08678556157268523
2021-06-29 15:00:00,0.16439958957431303
2021-06-29 16:00:00,0.24006400505394887
2021-06-29 17:00:00,0.25636833317950214
2021-06-29 18:00:00,0.21304912817203983
2021-06-29 19:00:00,0.18163001912890117
2021-06-29 20:00:00,0.18264587601772797
2021-06-29 21:00:00,0.15239004070441362
2021-06-29 22:00:00,0.0857049891523907
2021-06-29 23:00:00,0.0010172272816718942
2021-06-30 00:00:00,-0.05365262494760863
2021-06-30 01:00:00,-0.11001017135666702
2021-06-30 02:00:00,-0.15132482806976386
2021-06-30 03:00:00,-0.2001086465316325
2021-06-30 04:00:00,-0.23407751645218752
