date_time,Average PMV
2021-02-05 04:00:00,-1.0536980787682804
2021-02-05 05:00:00,-1.0829392926182038
2021-02-05 06:00:00,-1.0950182378767144
2021-02-05 07:00:00,-1.1373495236017597
2021-02-05 08:00:00,-1.1602425087196326
2021-02-05 09:00:00,-1.157309232038706
2021-02-05 10:00:00,-1.1252525960309752
2021-02-05 11:00:00,-1.0333415421472838
2021-02-05 12:00:00,-0.9509118774498617
2021-02-05 13:00:00,-0.8601994331443921
2021-02-05 14:00:00,-0.7659957194254746
2021-02-05 15:00:00,-0.7107945060852828
2021-02-05 16:00:00,-0.7088697379384531
2021-02-05 17:00:00,-0.7488203617590165
2021-02-05 18:00:00,-0.7902101985208091
2021-02-05 19:00:00,-0.8148665951580304
2021-02-05 20:00:00,-0.8403305077186557
2021-02-05 21:00:00,-0.8486969443911855
2021-02-05 22:00:00,-0.8217947493996004
2021-02-05 23:00:00,-0.8162509871225762
2021-02-06 00:00:00,-0.7927979611719284
2021-02-06 01:00:00,-0.7686805454636249
2021-02-06 02:00:00,-0.7586535546279812
2021-02-06 03:00:00,-0.7882079642510532
2021-02-06 04:00:00,-0.8041087880127403
2021-02-06 05:00:00,-0.8153328458983683
2021-02-06 06:00:00,-0.8231758517670817
2021-02-06 07:00:00,-0.8410043695364239
2021-02-06 08:00:00,-0.8178250892578317
2021-02-06 09:00:00,-0.7692407915710183
2021-02-06 10:00:00,-0.711697201439906
2021-02-06 11:00:00,-0.6901632387250368
2021-02-06 12:00:00,-0.6885688416162697
2021-02-06 13:00:00,-0.6776419961400885
2021-02-06 14:00:00,-0.6586963200783467
2021-02-06 15:00:00,-0.648329641933654
2021-02-06 16:00:00,-0.6467723940691842
2021-02-06 17:00:00,-0.6483507405665637
2021-02-06 18:00:00,-0.6508393659522204
2021-02-06 19:00:00,-0.650903302124532
2021-02-06 20:00:00,-0.6506332961873286
2021-02-06 21:00:00,-0.6578372774555142
2021-02-06 22:00:00,-0.6475132712756305
2021-02-06 23:00:00,-0.6455773917646414
2021-02-07 00:00:00,-0.6466739086557943
2021-02-07 01:00:00,-0.6421196124203336
2021-02-07 02:00:00,-0.6369974018253391
2021-02-07 03:00:00,-0.6769622297505377
2021-02-07 04:00:00,-0.69670616015762
2021-02-07 05:00:00,-0.7095800543879216
2021-02-07 06:00:00,-0.7181132198356889
2021-02-07 07:00:00,-0.7182274621515372
2021-02-07 08:00:00,-0.7082260360594619
2021-02-07 09:00:00,-0.6750604583520996
2021-02-07 10:00:00,-0.6344174097267957
2021-02-07 11:00:00,-0.5972807247199622
2021-02-07 12:00:00,-0.5835500619393817
2021-02-07 13:00:00,-0.5788409488591053
2021-02-07 14:00:00,-0.561601057119714
2021-02-07 15:00:00,-0.5552293299167492
2021-02-07 16:00:00,-0.5623745920119219
2021-02-07 17:00:00,-0.5637842427738972
2021-02-07 18:00:00,-0.5744863927031465
2021-02-07 19:00:00,-0.5786800247193447
2021-02-07 20:00:00,-0.5806800483433394
2021-02-07 21:00:00,-0.5832621496177653
2021-02-07 22:00:00,-0.5842613328557718
2021-02-07 23:00:00,-0.5839007724823733
