date_time,Average PMV,Habitability?
2021-01-09 05:00:00,-2.053239674721659,H
2021-01-09 06:00:00,-2.4576636774734375,H
2021-01-09 07:00:00,-2.7159398718434846,H
2021-01-09 08:00:00,-2.8849357913627522,H
2021-01-09 09:00:00,-3.0020559938595355,NH
