date_time,Electricity:Facilit,Zone Mean Air Temperature-ZONE WAREHOUSE BULK  - STORY GROUND,Zone Mean Air Temperature-ZONE WAREHOUSE FINE  - STORY GROUND,Zone Mean Air Temperature-ZONE WAREHOUSE OFFICE  - STORY GROUND,Zone Operative Temperature-ZONE WAREHOUSE BULK  - STORY GROUND,Zone Operative Temperature-ZONE WAREHOUSE FINE  - STORY GROUND,Zone Operative Temperature-ZONE WAREHOUSE OFFICE  - STORY GROUND,Zone Thermal Comfort Fanger Model PMV-WAREHOUSE OFFICE  - STORY GROUND WAREHOUSE OFFICE PEOPLE,Zone Thermal Comfort Fanger Model PPD-WAREHOUSE OFFICE  - STORY GROUND WAREHOUSE OFFICE PEOPLE
2021-01-01 01:00:00,57193110.80137789,20.0720818178263,15.559999999999976,20.505364244220388,18.296443858184553,14.740112289872656,18.881355994477225,-0.7103635886603937,15.61556471731653
2021-01-01 02:00:00,55635584.71307965,20.0720818178263,15.55999999999998,20.50536423994093,18.280135402110403,14.726120849787648,18.862561109498074,-0.7147633199681673,15.748767437171892
2021-01-01 03:00:00,51465281.878547564,20.0720818178263,15.55999999999998,20.50536423955361,18.275060879601277,14.720302750790479,18.857230046412717,-0.7168913045895825,15.813491880713315
2021-01-01 04:00:00,46906110.29010622,20.0720818178263,15.559999999999974,20.505364239518617,18.322844800181784,14.749341282497547,18.9046790330096,-0.7097617568241663,15.59740901897824
2021-01-01 05:00:00,49194215.80477466,20.0720818178263,15.559999999999974,20.50536423951558,18.335037322585407,14.757011141911367,18.923120932941845,-0.7065587456954897,15.501045283130253
2021-01-01 06:00:00,39653383.488401175,20.0720818178263,15.559999999999976,20.505364239515323,18.33859404092417,14.758387428173414,18.934570562042474,-0.7043118624689728,15.433711087652952
2021-01-01 07:00:00,48319781.363078214,20.0720818178263,15.559999999999974,20.62459843948633,18.340675613823933,14.759450185315025,18.995373025896082,-0.6881970555063557,14.957172470119005
2021-01-01 08:00:00,50816655.01885928,20.0720818178263,15.559999999999974,20.63516084402034,18.339544232369782,14.759150280048209,19.019005526000047,-0.6830438548629211,14.807152524353015
2021-01-01 09:00:00,37766365.21098271,20.0720818178263,15.559999999999974,20.636089382809256,18.340425620896887,14.759123824240636,19.030148559564815,-0.6809047254110397,14.745215481279445
2021-01-01 10:00:00,50245682.53018485,20.0720818178263,15.559999999999974,20.63616821291048,18.3448682230173,14.763245559089583,19.036131360600088,-0.6788188679037649,14.68501149206341
2021-01-01 11:00:00,52633682.95149487,20.0720818178263,15.559999999999976,20.636175095103518,18.40979918908943,14.808975756742699,19.196862465094814,-0.6511831187434423,13.905142430538703
2021-01-01 12:00:00,57552492.05512219,20.0720818178263,15.559999999999976,20.636175649411946,18.46693134271652,14.848128300792805,19.425789032707698,-0.6141183982467755,12.91117124321842
2021-01-01 13:00:00,61777091.80561393,20.0720818178263,15.559999999999976,20.636175688192367,18.486623533524423,14.86728433544912,19.47880253234234,-0.6057567493955895,12.695175969647934
2021-01-01 14:00:00,59328475.11761327,20.0720818178263,15.559999999999977,20.63617569084233,18.468362407061793,14.874747075160311,19.436325604460755,-0.6128307030115371,12.877710269773559
