date_time,Average PMV
2021-12-29 18:00:00,-0.5309228574549504
2021-12-29 19:00:00,-0.8650925462552537
2021-12-29 20:00:00,-0.9714012426318792
2021-12-29 21:00:00,-1.029858075408364
2021-12-29 22:00:00,-1.0920386853093065
2021-12-29 23:00:00,-1.1396607655647057
2021-12-30 00:00:00,-1.1796482958933312
2021-12-30 01:00:00,-1.211598694359891
2021-12-30 02:00:00,-1.2485765052885138
2021-12-30 03:00:00,-1.301004936252187
2021-12-30 04:00:00,-1.346844650573896
2021-12-30 05:00:00,-1.3830395716179857
2021-12-30 06:00:00,-1.3905282556888017
2021-12-30 07:00:00,-1.3843995938656117
2021-12-30 08:00:00,-1.3679009680522694
2021-12-30 09:00:00,-1.3074660707091794
2021-12-30 10:00:00,-1.2695322200233539
2021-12-30 11:00:00,-1.2707515879331643
2021-12-30 12:00:00,-1.265438764943159
2021-12-30 13:00:00,-1.261101800531399
2021-12-30 14:00:00,-1.2674196286146928
2021-12-30 15:00:00,-1.2586612379886852
2021-12-30 16:00:00,-1.2482901941553883
2021-12-30 17:00:00,-1.2522488025694007
2021-12-30 18:00:00,-1.250344476426304
2021-12-30 19:00:00,-1.2467461252778034
2021-12-30 20:00:00,-1.243859065824016
2021-12-30 21:00:00,-1.2405427931706494
2021-12-30 22:00:00,-1.2219459098465675
2021-12-30 23:00:00,-1.2097764354965117
2021-12-31 00:00:00,-1.2038024582020697
2021-12-31 01:00:00,-1.1953215005307518
2021-12-31 02:00:00,-1.2014440470036645
2021-12-31 03:00:00,-1.2244677958226688
2021-12-31 04:00:00,-1.2298645645105284
2021-12-31 05:00:00,-1.239210640233356
2021-12-31 06:00:00,-1.2477835287230676
2021-12-31 07:00:00,-1.2575461887911867
2021-12-31 08:00:00,-1.2642745841425402
2021-12-31 09:00:00,-1.2581853732182757
2021-12-31 10:00:00,-1.248611202469328
2021-12-31 11:00:00,-1.210096624486088
2021-12-31 12:00:00,-1.1951391134882658
2021-12-31 13:00:00,-1.1637642652246034
2021-12-31 14:00:00,-1.1489394719501231
2021-12-31 15:00:00,-1.138746242249658
2021-12-31 16:00:00,-1.1679066013758306
2021-12-31 17:00:00,-1.1921968501593054
2021-12-31 18:00:00,-1.1985532113976334
2021-12-31 19:00:00,-1.2071810847650524
2021-12-31 20:00:00,-1.207226127116616
2021-12-31 21:00:00,-1.1966983225884504
2021-12-31 22:00:00,-1.199799601194
2021-12-31 23:00:00,-1.205521686680327
2021-01-01 01:00:00,-1.2125117317597638
2021-01-01 02:00:00,-1.2503775593825746
2021-01-01 03:00:00,-1.3125246272183888
2021-01-01 04:00:00,-1.3015817392067406
2021-01-01 05:00:00,-1.2821555264928912
2021-01-01 06:00:00,-1.2724510794798747
2021-01-01 07:00:00,-1.272040753975098
2021-01-01 08:00:00,-1.2668443611123588
2021-01-01 09:00:00,-1.2365512723571859
2021-01-01 10:00:00,-1.2134427731470636
2021-01-01 11:00:00,-1.149609974151483
2021-01-01 12:00:00,-1.0756077579970669
2021-01-01 13:00:00,-1.0320494267627305
2021-01-01 14:00:00,-1.0101931846811525
2021-01-01 15:00:00,-1.013679243741435
2021-01-01 16:00:00,-1.048789579627241
2021-01-01 17:00:00,-1.087917585428231
2021-01-01 18:00:00,-1.107748994608991
2021-01-01 19:00:00,-1.11949319736044
2021-01-01 20:00:00,-1.1343048456608142
2021-01-01 21:00:00,-1.140549884957337
2021-01-01 22:00:00,-1.142090492232079
2021-01-01 23:00:00,-1.1521507961958923
2021-01-02 00:00:00,-1.1650919638638593
2021-01-02 01:00:00,-1.172585130779391
2021-01-02 02:00:00,-1.1793030698096632
2021-01-02 03:00:00,-1.2368329653872492
2021-01-02 04:00:00,-1.2680232942276524
2021-01-02 05:00:00,-1.2829847583749736
