date_time,Average PMV
2021-12-29 18:00:00,-0.3268020773195392
2021-12-29 19:00:00,-0.5877755751548067
2021-12-29 20:00:00,-0.6329278147746652
2021-12-29 21:00:00,-0.666395069330845
2021-12-29 22:00:00,-0.7041556646045551
2021-12-29 23:00:00,-0.7376764853942501
2021-12-30 00:00:00,-0.7651220982091903
2021-12-30 01:00:00,-0.7854030281593761
2021-12-30 02:00:00,-0.812696626448791
2021-12-30 03:00:00,-0.8553601909690284
2021-12-30 04:00:00,-0.8913285254367956
2021-12-30 05:00:00,-0.9177505763023008
2021-12-30 06:00:00,-0.9159154588312411
2021-12-30 07:00:00,-0.9001936261808527
2021-12-30 08:00:00,-0.8772828269411858
2021-12-30 09:00:00,-0.8159030599614535
2021-12-30 10:00:00,-0.7701481995920941
2021-12-30 11:00:00,-0.7650651032987085
2021-12-30 12:00:00,-0.7538377429684288
2021-12-30 13:00:00,-0.743956491903666
2021-12-30 14:00:00,-0.7449924399293816
2021-12-30 15:00:00,-0.7318324805162274
2021-12-30 16:00:00,-0.7176659574788223
2021-12-30 17:00:00,-0.7177726570212829
2021-12-30 18:00:00,-0.712474430621461
2021-12-30 19:00:00,-0.7057343126771397
2021-12-30 20:00:00,-0.6996528467663664
2021-12-30 21:00:00,-0.6932618522639705
2021-12-30 22:00:00,-0.6720757518200813
2021-12-30 23:00:00,-0.6577449522107682
2021-12-31 00:00:00,-0.6495528760128466
2021-12-31 01:00:00,-0.6389939591516695
2021-12-31 02:00:00,-0.6430037355337856
2021-12-31 03:00:00,-0.664662755812126
2021-12-31 04:00:00,-0.669280227723223
2021-12-31 05:00:00,-0.6777444025651854
2021-12-31 06:00:00,-0.6854040883198754
2021-12-31 07:00:00,-0.6943018661150305
2021-12-31 08:00:00,-0.7008386112496608
2021-12-31 09:00:00,-0.6928425146624377
2021-12-31 10:00:00,-0.6811036643572246
2021-12-31 11:00:00,-0.642123252960952
2021-12-31 12:00:00,-0.6233755162486666
2021-12-31 13:00:00,-0.594965209208346
2021-12-31 14:00:00,-0.5794095512179843
2021-12-31 15:00:00,-0.569066239359858
2021-12-31 16:00:00,-0.598294857075067
2021-12-31 17:00:00,-0.6213424328403779
2021-12-31 18:00:00,-0.6266413891168036
2021-12-31 19:00:00,-0.6328449137576042
2021-12-31 20:00:00,-0.6301576255643351
2021-12-31 21:00:00,-0.6165702171658364
2021-12-31 22:00:00,-0.617796566098506
2021-12-31 23:00:00,-0.6230327242519865
2021-01-01 01:00:00,-0.6530733759051567
2021-01-01 02:00:00,-0.688015985736622
2021-01-01 03:00:00,-0.7379240621339709
2021-01-01 04:00:00,-0.7155594225831488
2021-01-01 05:00:00,-0.701699648555437
2021-01-01 06:00:00,-0.6921230581363672
2021-01-01 07:00:00,-0.6890074677215211
2021-01-01 08:00:00,-0.6816536026442502
2021-01-01 09:00:00,-0.6488047639986073
2021-01-01 10:00:00,-0.6183663752832868
2021-01-01 11:00:00,-0.5590544926492295
2021-01-01 12:00:00,-0.4855916072268686
2021-01-01 13:00:00,-0.44292685420643324
2021-01-01 14:00:00,-0.42489762520921026
2021-01-01 15:00:00,-0.4265594021062542
2021-01-01 16:00:00,-0.46221802926330297
2021-01-01 17:00:00,-0.5018181733049345
2021-01-01 18:00:00,-0.523533996057742
2021-01-01 19:00:00,-0.5333826764005885
2021-01-01 20:00:00,-0.5430454337828763
2021-01-01 21:00:00,-0.5464240039349907
2021-01-01 22:00:00,-0.5457213748678673
2021-01-01 23:00:00,-0.5531072924411714
2021-01-02 00:00:00,-0.5634209958568551
2021-01-02 01:00:00,-0.5664957930272478
2021-01-02 02:00:00,-0.5692877905604957
2021-01-02 03:00:00,-0.6221398835694739
2021-01-02 04:00:00,-0.6487786107023925
2021-01-02 05:00:00,-0.6613125943156373
2021-01-02 06:00:00,-0.6725577237598027
2021-01-02 07:00:00,-0.6833023622665809
2021-01-02 08:00:00,-0.6881725463522939
2021-01-02 09:00:00,-0.6562050618230323
2021-01-02 10:00:00,-0.6398950347870679
2021-01-02 11:00:00,-0.5548022631007113
2021-01-02 12:00:00,-0.47497447629159995
2021-01-02 13:00:00,-0.41487619665898795
2021-01-02 14:00:00,-0.3834026777936817
2021-01-02 15:00:00,-0.4064229161131518
2021-01-02 16:00:00,-0.46478038504734415
2021-01-02 17:00:00,-0.5110168404823461
2021-01-02 18:00:00,-0.5470470169667351
2021-01-02 19:00:00,-0.5821760654442374
2021-01-02 20:00:00,-0.6052523431401379
2021-01-02 21:00:00,-0.6274105979266079
2021-01-02 22:00:00,-0.6474982856888746
2021-01-02 23:00:00,-0.6668304193177192
2021-01-03 00:00:00,-0.6719611109525522
2021-01-03 01:00:00,-0.6946378553798542
2021-01-03 02:00:00,-0.7159596686617548
2021-01-03 03:00:00,-0.7738375069003638
2021-01-03 04:00:00,-0.8013207407252771
2021-01-03 05:00:00,-0.8159508608078084
2021-01-03 06:00:00,-0.8156507599855521
2021-01-03 07:00:00,-0.8293871442573696
2021-01-03 08:00:00,-0.8319137442573812
2021-01-03 09:00:00,-0.8158095390965757
2021-01-03 10:00:00,-0.8105097398132092
2021-01-03 11:00:00,-0.7708517757385277
2021-01-03 12:00:00,-0.7117160633838289
2021-01-03 13:00:00,-0.6850770229830158
2021-01-03 14:00:00,-0.6254473009839733
2021-01-03 15:00:00,-0.6256152128880511
2021-01-03 16:00:00,-0.656100867053732
2021-01-03 17:00:00,-0.6753433709167158
2021-01-03 18:00:00,-0.685182487898507
2021-01-03 19:00:00,-0.6834686312316259
2021-01-03 20:00:00,-0.6831944038545238
2021-01-03 21:00:00,-0.6907303237314889
2021-01-03 22:00:00,-0.6954415373384331
2021-01-03 23:00:00,-0.7066975408477796
