date_time,Average PMV
2021-01-03 22:00:00,-3.864573480365776
2021-01-03 23:00:00,-3.8969902038177184
2021-01-04 00:00:00,-3.931407679917656
2021-01-04 01:00:00,-3.9613430224856896
2021-01-04 02:00:00,-3.9925086333385362
2021-01-04 03:00:00,-4.026836663821116
2021-01-04 04:00:00,-4.050421293451881
2021-01-04 05:00:00,-4.0634584138638195
2021-01-04 06:00:00,-4.07464242237243
2021-01-04 07:00:00,-4.083057963767656
2021-01-04 08:00:00,-4.082457858583505
2021-01-04 09:00:00,-4.050744725540352
2021-01-04 10:00:00,-4.017810112611873
2021-01-04 11:00:00,-3.9441738911132287
2021-01-04 12:00:00,-3.862180084659441
2021-01-04 13:00:00,-3.819526673044095
2021-01-04 14:00:00,-3.7872451930653774
2021-01-04 15:00:00,-3.7790618561302876
