date_time,Electricity:Facilit,NaturalGas:Facility,Zone Mean Air Temperature-ZONE OFFICE WHOLEBUILDING - SM OFFICE 2  - STORY GROUND,Zone Operative Temperature-ZONE OFFICE WHOLEBUILDING - SM OFFICE 2  - STORY GROUND,Zone Thermal Comfort Fanger Model PMV-OFFICE WHOLEBUILDING - SM OFFICE 2  - STORY GROUND OFFICE WHOLEBUILDING - SM OFFICE 2 PEOPLE,Zone Thermal Comfort Fanger Model PPD-OFFICE WHOLEBUILDING - SM OFFICE 2  - STORY GROUND OFFICE WHOLEBUILDING - SM OFFICE 2 PEOPLE
2021-09-09 03:00:00,38074026.93883808,1260739.083908506,19.74643327439405,20.313376928329408,-0.7130225804318989,15.69596646277067
2021-09-09 04:00:00,38074026.93883808,1260739.083908506,19.636657812824797,20.19793509746853,-0.7395758997861737,16.515572966833616
2021-09-09 05:00:00,39332915.038744785,1260739.083908506,19.62956082810544,20.14553982079077,-0.7505410281235976,16.86286313735829
2021-09-09 06:00:00,38578726.81147758,10524667.81261762,20.98712049029236,20.783785258175364,-0.5767389791189902,11.96913595800666
2021-09-09 07:00:00,40500402.71439629,5366305.286077567,20.99999999673987,20.911690854600224,-0.5503431048014242,11.340427340305482
2021-09-09 08:00:00,41271626.54405056,3678693.6338782785,20.999999998813202,21.159927048852982,-0.5027557245730602,10.283243610179198
2021-09-09 09:00:00,40012791.86329335,1260739.083908506,21.080033143476786,21.404581995905453,-0.45429486888854914,9.30722741146515
2021-09-09 10:00:00,40012791.86329335,1260739.083908506,21.48750680382028,21.709455028358356,-0.3802349280684066,8.010693379794958
2021-09-09 11:00:00,41271736.51024527,1260739.083908506,22.078245360573504,22.270669491492477,-0.24930887976151722,6.29010367065365
2021-09-09 12:00:00,37845969.26494102,1260739.083908506,22.256241879650155,22.51364492325125,-0.19308457448944796,5.773014073517402
2021-09-09 13:00:00,37845969.26494102,1260739.083908506,22.30428327616677,22.634374396144857,-0.16406538346044364,5.557868192639631
2021-09-09 14:00:00,39104860.69757565,1260739.083908506,22.622640728168854,22.858847690428917,-0.10791696263839508,5.241204792691548
2021-09-09 15:00:00,37845969.26494102,1260739.083908506,22.96037750780684,23.16037634044271,-0.029416813821934697,5.017913851727968
2021-09-09 16:00:00,37845969.26494102,1260739.083908506,22.902570510561965,23.211858062313482,-0.01996200817671531,5.008248919533017
2021-09-09 17:00:00,39104643.3765822,1260739.083908506,22.763677210632224,23.025501647087562,-0.06081085562426339,5.076562315598338
2021-09-09 18:00:00,37845969.26494102,1260739.083908506,22.117217676557452,22.578167590330345,-0.16455310858371372,5.561193838424131
2021-09-09 19:00:00,37845969.26494102,1260739.083908506,21.499732502742056,22.036681389831557,-0.28528561466652214,6.690645088449955
