date_time,Electricity:Facilit,Zone Mean Air Temperature-ZONE WAREHOUSE BULK  - STORY GROUND,Zone Mean Air Temperature-ZONE WAREHOUSE FINE  - STORY GROUND,Zone Mean Air Temperature-ZONE WAREHOUSE OFFICE  - STORY GROUND,Zone Operative Temperature-ZONE WAREHOUSE BULK  - STORY GROUND,Zone Operative Temperature-ZONE WAREHOUSE FINE  - STORY GROUND,Zone Operative Temperature-ZONE WAREHOUSE OFFICE  - STORY GROUND,Zone Thermal Comfort Fanger Model PMV-WAREHOUSE OFFICE  - STORY GROUND WAREHOUSE OFFICE PEOPLE,Zone Thermal Comfort Fanger Model PPD-WAREHOUSE OFFICE  - STORY GROUND WAREHOUSE OFFICE PEOPLE
2021-01-30 07:00:00,25463236.897683848,15.159541136543544,15.559999999999974,20.60084784248396,14.808483165860087,14.79130240539946,18.739681127377672,-0.6632691837268134,14.242136111448914
2021-01-30 08:00:00,41054129.150172055,14.806277453746217,15.559999999999976,20.630538061955836,14.621075380095222,14.82579328274332,18.75856230502918,-0.6587697098717736,14.115938474335664
2021-01-30 09:00:00,38180814.60616405,15.014715662606232,15.559999999999976,20.635565219578744,14.619860918283022,14.833680631984697,18.76118142230817,-0.6577325013784393,14.086972085404241
2021-01-30 10:00:00,31930334.610339854,15.291991688921996,15.559999999999977,20.636078069227075,14.801827904159934,14.862313781061182,18.78958153053885,-0.6524264504561453,13.939517919600675
2021-01-30 11:00:00,34348837.893923394,15.427472846571758,15.559999999999974,20.636165061517367,14.966263864966713,14.908136877211312,18.889479214430423,-0.6363895380926526,13.501274388331566
2021-01-30 12:00:00,31310852.374151323,15.575621374804232,15.559999999999977,20.636172807995656,15.034353724532133,14.913654676418687,18.880181350616205,-0.6362068423462335,13.496346083296487
2021-01-30 13:00:00,31200518.819546673,15.463871910929594,15.559999999999974,20.636174908883344,15.049225777773678,14.958688394111029,18.95276642800227,-0.626666426268156,13.241000866635673
2021-01-30 14:00:00,30384005.439426508,15.644950119171803,15.559999999999974,20.636175477022483,15.092194133359119,14.958207938177143,18.99105231272513,-0.6185902329517811,13.027931480962678
2021-01-30 15:00:00,46208933.060699314,15.076800477631128,15.559999999999974,20.636175655933048,14.773046146888717,14.938681246582421,18.934405644188665,-0.6269785447466634,13.249292104718975
2021-01-30 16:00:00,57857083.51054084,14.440019733927436,15.559999999999976,20.636175687274985,14.3051747878709,14.92535674142974,18.877046637615948,-0.63258023237916,13.398816179466976
2021-01-30 17:00:00,53627493.429645814,14.245086331849578,15.559999999999977,20.636175690434243,14.03447523684418,14.903951530871673,18.805543708332493,-0.6433276820447749,13.689505556959048
2021-01-30 18:00:00,61422910.98066434,13.408314351468308,15.559999999999974,20.63617569097651,13.535580260754642,14.879078993194533,18.753777619050666,-0.6513351040979513,13.909340908808616
2021-01-30 19:00:00,57336911.751398474,13.12940237306453,15.559999999999974,20.512281478096092,13.199036384505442,14.851770134553593,18.640114750395558,-0.6753001812492015,14.583878449256645
2021-01-30 20:00:00,61666910.68493233,12.637651461200763,15.560803644720089,20.505752622413027,12.868029495959696,14.835921941873423,18.574375345420478,-0.6856714657885356,14.883504052745792
2021-01-30 21:00:00,61775691.55753063,12.410884705412887,15.560047638883418,20.50537192531322,12.643826961850799,14.824649679990177,18.535608489019253,-0.6917590648613605,15.061540640670131
2021-01-30 22:00:00,71706792.35170467,12.098075128437504,15.56000546232907,20.505364686116124,12.416358949637836,14.818183479108896,18.50826137807663,-0.6963090197586319,15.19565336151166
2021-01-30 23:00:00,77312039.04509062,11.75007496681958,15.560800655861847,20.505379575725307,12.150061723570676,14.813288831650738,18.481068966325424,-0.7020323875566262,15.365622781970558
2021-01-31 00:00:00,74153300.23243289,11.631587638104437,15.56005284676528,20.505364577364357,12.005626562600613,14.807415135573512,18.455668016710185,-0.7049101945357104,15.451620518858888
2021-01-31 01:00:00,76499826.48170331,17.259040113470412,15.560000395145021,20.505364240786037,14.763388118939398,14.806877149389116,18.44399314566722,-0.7029175819225045,15.392037058665593
2021-01-31 02:00:00,78121755.60528228,17.684023830225676,15.560000020413172,20.505364239546772,16.16852584744434,14.811826631990808,18.62054173118767,-0.6726297923557253,14.507484544208083
2021-01-31 03:00:00,76053819.79636657,18.205407949457715,15.560000002221267,20.50536423951695,16.34471753293039,14.81862642338392,18.69583593949048,-0.6579969060345144,14.094351755438154
2021-01-31 04:00:00,65958587.33472108,18.850974936863757,15.560000000138778,20.505364239515348,16.824846060934586,14.827455081707267,18.745764178893435,-0.6484729434737461,13.830444059428814
2021-01-31 05:00:00,62491056.43563729,19.18482207514292,15.560000000013178,20.505364239515302,17.139139452699492,14.831374744579161,18.786843345812926,-0.6410091523782646,13.626371811835583
2021-01-31 06:00:00,58878318.59684917,19.57238148301205,15.56005809003304,20.50556945477772,17.42566308069407,14.834294985163947,18.818406068191074,-0.6318371261454581,13.378902361368048
2021-01-31 07:00:00,63909860.33170729,19.679982359517652,15.56000270762651,20.600691215325334,17.583521001310057,14.844415670788724,18.89625743481671,-0.6143229318182575,12.91649270477565
2021-01-31 08:00:00,63011687.691029705,19.97277252650535,15.56000045339227,20.626560573323033,17.80870817605811,14.882323987807565,18.959241792181444,-0.600756977942918,12.567473251420068
2021-01-31 09:00:00,62145434.19902153,20.0720818178263,15.560000074242073,20.633554624998204,17.965264544769042,14.908556050726256,19.010712127370432,-0.5905648427863595,12.310508737059536
2021-01-31 10:00:00,55207701.92830146,20.0720818178263,15.560000011864835,20.635455775708426,18.05289416002572,14.94195926703384,19.08175671931284,-0.5778102682203045,11.995290580654
2021-01-31 11:00:00,56741918.03934863,20.0720818178263,15.560000001933664,20.63597627646061,18.10512734855781,14.962590212482764,19.104920730721247,-0.5725738077828605,11.867919946943559
2021-01-31 12:00:00,54475160.17837594,20.0720818178263,15.560000000308683,20.636120192795623,18.1465348762272,14.977641264814991,19.127286029266806,-0.565980839544366,11.70924559488985
2021-01-31 13:00:00,60115941.0897762,20.0720818178263,15.560000000052062,20.636160227775424,18.1797104283323,14.987930423783457,19.14288974992258,-0.5621323816138453,11.61749543314643
2021-01-31 14:00:00,53399956.31120171,20.0720818178263,15.560000000008104,20.63617136067009,18.207274420365245,14.995139049704228,19.15215866314499,-0.5593590855467809,11.551776161857362
2021-01-31 15:00:00,55947409.13182804,20.0720818178263,15.560000000001306,20.636174478663776,18.22608999217607,14.996704710889368,19.148661915483927,-0.5586445703885499,11.534898208684751
2021-01-31 16:00:00,57809420.89766302,20.072081817826298,15.560000000000196,20.63617535185004,18.237272138399288,14.992820723647316,19.14032755724996,-0.5589552949729213,11.542235283624265
2021-01-31 17:00:00,57791760.94094657,20.0720818178263,15.560000000000013,20.636175596296496,18.24335713533131,14.982778743203975,19.135813517439686,-0.5579609039465357,11.518769674849025
2021-01-31 18:00:00,62982017.50082465,20.0720818178263,15.559999999999981,20.636175664633296,18.244953960850093,14.965055944443487,19.119719185522083,-0.5595410355568273,11.556077639066771
2021-01-31 19:00:00,61260698.2643339,20.0720818178263,15.559999999999976,20.516078779576922,18.232675497793174,14.930899467282257,19.04044407163518,-0.5762385002348965,11.956934252045983
2021-01-31 20:00:00,56334750.18194098,20.0720818178263,15.559999999999972,20.50625651666265,18.240192534911273,14.91846876135818,19.00808714197138,-0.581048890180506,12.074661630480676
2021-01-31 21:00:00,54488360.78349506,20.0720818178263,15.559999999999976,20.505438486899475,18.251906462174468,14.912985260055292,18.99937382641756,-0.581836461125792,12.094031946809352
2021-01-31 22:00:00,57345589.08411606,20.0720818178263,15.559999999999972,20.50537055424401,18.244258720785467,14.895015501837658,18.973724236358652,-0.5872807900929458,12.228671419602023
2021-01-31 23:00:00,59092615.94600181,20.0720818178263,15.55999999999998,20.505364786689064,18.235885627276545,14.877562429414557,18.948211188029447,-0.5939088326155151,12.39432060678537
2021-02-01 00:00:00,62274218.19446632,20.0720818178263,15.559999999999977,20.505364287734746,18.225811271623286,14.859308255473014,18.925326050710545,-0.6026354911672954,12.615326455171328
2021-02-01 01:00:00,61944244.812674545,20.0720818178263,15.55999999999998,20.505364243849506,18.198183229449498,14.83000921891017,18.894618426144284,-0.6046345745717105,12.666419277215269
2021-02-01 02:00:00,62841829.14343302,20.0720818178263,15.559999999999976,20.505364239910833,18.187536660077416,14.808988365275178,18.86993884952521,-0.6151769633536555,12.938732126506139
2021-02-01 03:00:00,62464540.90109452,20.0720818178263,15.559999999999976,20.505364239552197,18.13268436507189,14.759506286728126,18.828922482191615,-0.6277253415381009,13.269147464234635
2021-02-01 04:00:00,63888538.85460311,20.072081817826298,15.559999999999976,20.505364239518816,18.08795061334148,14.715067448944342,18.787236360759955,-0.6410775390633472,13.628230649978448
2021-02-01 05:00:00,58432918.093074396,20.0720818178263,15.55999999999997,20.505364239515632,18.073104291821956,14.690150052737255,18.773919136530587,-0.6473945490722901,13.800809706445492
2021-02-01 06:00:00,59321972.34919562,20.0720818178263,15.559999999999974,20.505364239515334,18.04640339119727,14.658856015282218,18.75436433956201,-0.654350003359294,13.992832104583272
2021-02-01 07:00:00,64728470.33720135,20.0720818178263,15.559999999999976,20.60069875681996,18.053060827520113,14.652377599215361,18.799855214262394,-0.6452817319048519,13.742895510251643
2021-02-01 08:00:00,56496276.59129475,20.0720818178263,15.559999999999974,20.62660285790249,18.064303420314886,14.661096497949433,18.84087888578518,-0.6414943553188592,13.63956463783444
2021-02-01 09:00:00,65727252.8398868,20.0720818178263,15.559999999999976,20.633592517371476,18.09352856612425,14.678818981128336,18.872964369580643,-0.6390841465496466,13.574130886269828
2021-02-01 10:00:00,47648150.00374449,20.0720818178263,15.559999999999974,20.635473149388968,18.161144171798334,14.726247114530139,19.084197712164514,-0.6099459989665071,12.803011939910277
2021-02-01 11:00:00,50455882.19636922,20.0720818178263,15.559999999999977,20.635980255391196,18.180736036208103,14.736806525131614,19.057289177199635,-0.6160698932181201,12.962018329499827
2021-02-01 12:00:00,50161197.19502334,20.0720818178263,15.559999999999976,20.636121426424758,18.2138262083826,14.7557099982456,19.09870722940294,-0.6116911937725664,12.848159951290882
2021-02-01 13:00:00,39938166.79663082,20.0720818178263,15.559999999999977,20.63616050860338,18.22858889130095,14.764865676916504,19.1132978872375,-0.6095219674880182,12.792062249085816
2021-02-01 14:00:00,46267656.03556037,20.0720818178263,15.559999999999974,20.636171444261155,18.211758139435894,14.751278838440218,19.091985873953767,-0.6158621393704377,12.956597347914666
2021-02-01 15:00:00,47648074.93553513,20.0720818178263,15.559999999999977,20.636174506394344,18.218218437685383,14.752178447334408,19.09824801230493,-0.6160406518139024,12.961255211765874
2021-02-01 16:00:00,43883729.95511202,20.0720818178263,15.559999999999974,20.636175360371904,18.166998511078184,14.713246187808366,19.0340908617804,-0.627384534102887,13.260083290580738
2021-02-01 17:00:00,51247624.03421728,20.0720818178263,15.559999999999974,20.636175599713734,18.11167055408594,14.666835635051669,18.974807219114282,-0.6381758238742953,13.549536579892703
2021-02-01 18:00:00,62603979.31002544,20.0720818178263,15.559999999999977,20.63617566605384,18.073480226471567,14.627118612709726,18.930821473241775,-0.6487610087603212,13.838368646316354
2021-02-01 19:00:00,48758531.22087008,20.0720818178263,15.559999999999974,20.51700102504767,18.04262635080579,14.583708630955547,18.845346530732,-0.668750272311287,14.397050061010958
2021-02-01 20:00:00,66701841.33082664,20.0720818178263,15.559999999999977,20.5064734203908,18.021658140951953,14.556354383118572,18.786466754820943,-0.6834758233789818,14.819683897150597
2021-02-01 21:00:00,77129958.56779577,19.747863775508904,15.559999999999977,20.505419466545895,17.84423045073811,14.537804514318701,18.779392535966444,-0.68980517645471,15.004223101735434
2021-02-01 22:00:00,65471322.09377559,19.918692704463133,15.559999999999977,20.505365144582143,17.8057806736495,14.49908493114414,18.723607667872972,-0.7018485150727914,15.36014025294645
2021-02-01 23:00:00,60329697.486728765,20.0720818178263,15.559999999999974,20.505364328693364,17.898242918955397,14.47445567731736,18.695428907420528,-0.7079803574858754,15.543760374276275
2021-02-02 00:00:00,63192453.37320445,20.07204110997225,15.559999999999976,20.50536424840498,17.904447922208732,14.450882407948015,18.677590409134144,-0.7122300342362256,15.671969822106448
2021-02-02 01:00:00,57771027.58268843,15.999219853398072,15.559999999999977,20.505364239557768,15.840643833804414,14.423377522733047,18.649768127325096,-0.7216462926466238,15.95882364362862
2021-02-02 02:00:00,52083414.536957785,14.345356829469408,15.559999999999972,20.505364239515664,14.087246324310602,14.411155653535488,18.524356201490594,-0.7432753054199494,16.632165158895447
2021-02-02 03:00:00,80203482.17512129,12.529665986355631,15.559999999999977,20.505364239515306,12.914776327049001,14.439786865122613,18.46787724531479,-0.7554366130835714,17.01958069936896
2021-02-02 04:00:00,90276958.44023296,11.641974028639972,15.559999999999977,20.5053642395153,12.12825637694199,14.428563599450012,18.377531654767218,-0.7713377493851296,17.535677157119963
