Time,ZONE OFFICE WHOLEBUILDING - SM OFFICE 2  - STORY GROUND:KODIAK ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ZONE OFFICE WHOLEBUILDING - SM OFFICE 2  - STORY GROUND:KODIAK JULY .4% CONDNS DB=>MCWB:Des Sens Cool Load [W],ZONE OFFICE WHOLEBUILDING - SM OFFICE 2  - STORY GROUND:KODIAK ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ZONE OFFICE WHOLEBUILDING - SM OFFICE 2  - STORY GROUND:KODIAK JULY .4% CONDNS DB=>MCWB:Des Cool Mass Flow [kg/s],ZONE OFFICE WHOLEBUILDING - SM OFFICE 2  - STORY GROUND::Des Latent Heat Load [W],ZONE OFFICE WHOLEBUILDING - SM OFFICE 2  - STORY GROUND::Des Latent Cool Load [W],ZONE OFFICE WHOLEBUILDING - SM OFFICE 2  - STORY GROUND::Des Latent Heat Mass Flow [kg/s],ZONE OFFICE WHOLEBUILDING - SM OFFICE 2  - STORY GROUND::Des Latent Cool Mass Flow [kg/s],ZONE OFFICE WHOLEBUILDING - SM OFFICE 2  - STORY GROUND::Des Heat Load No DOAS [W],ZONE OFFICE WHOLEBUILDING - SM OFFICE 2  - STORY GROUND::Des Sens Cool Load No DOAS [W],ZONE OFFICE WHOLEBUILDING - SM OFFICE 2  - STORY GROUND::Des Latent Heat Load No DOAS [W],ZONE OFFICE WHOLEBUILDING - SM OFFICE 2  - STORY GROUND::Des Latent Cool Load No DOAS [W],ZONE OFFICE WHOLEBUILDING - SM OFFICE 2  - STORY GROUND:KODIAK ANN HTG 99.6% CONDNS DB:Heating Zone Temperature [C],ZONE OFFICE WHOLEBUILDING - SM OFFICE 2  - STORY GROUND:KODIAK ANN HTG 99.6% CONDNS DB:Heating Zone Relative Humidity [%],ZONE OFFICE WHOLEBUILDING - SM OFFICE 2  - STORY GROUND:KODIAK JULY .4% CONDNS DB=>MCWB:Cooling Zone Temperature [C],ZONE OFFICE WHOLEBUILDING - SM OFFICE 2  - STORY GROUND:KODIAK JULY .4% CONDNS DB=>MCWB:Cooling Zone Relative Humidity [%]
21:00:00,1.227146E+04,5.831933E+03,4.147533E-01,5.091926E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.098458E+01,3.700239E+01,2.399945E+01,4.649972E+01
21:10:00,1.227146E+04,5.747578E+03,4.147536E-01,5.018273E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.098458E+01,3.700240E+01,2.399946E+01,4.650922E+01
21:20:00,1.227147E+04,5.651930E+03,4.147538E-01,4.934761E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.098458E+01,3.700240E+01,2.399946E+01,4.652024E+01
21:30:00,1.227148E+04,5.543438E+03,4.147541E-01,4.840033E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.098458E+01,3.700241E+01,2.399947E+01,4.653323E+01
21:40:00,1.227149E+04,5.423004E+03,4.147543E-01,4.734880E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.098458E+01,3.700242E+01,2.399947E+01,4.654853E+01
21:50:00,1.227149E+04,5.290001E+03,4.147546E-01,4.618752E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.098458E+01,3.700242E+01,2.399948E+01,4.656584E+01
22:00:00,1.227150E+04,5.156045E+03,4.147548E-01,4.501791E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.098458E+01,3.700243E+01,2.399948E+01,4.658507E+01
22:10:00,1.227151E+04,4.237926E+03,4.147550E-01,3.700173E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.098458E+01,3.700243E+01,2.500422E+01,4.376820E+01
22:20:00,1.227151E+04,3.341664E+03,4.147553E-01,2.917637E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.098458E+01,3.700244E+01,2.573238E+01,4.178273E+01
22:30:00,1.227152E+04,2.469912E+03,4.147555E-01,2.156502E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.098458E+01,3.700244E+01,2.601617E+01,4.100811E+01
22:40:00,1.227153E+04,1.713172E+03,4.147557E-01,1.481151E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.098458E+01,3.700245E+01,2.648384E+01,3.972076E+01
22:50:00,1.227154E+04,1.041624E+03,4.147560E-01,8.696409E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.098458E+01,3.700245E+01,2.669995E+01,3.901566E+01
23:00:00,1.227154E+04,3.172084E+02,4.147562E-01,2.238778E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.098458E+01,3.700246E+01,2.669997E+01,3.884876E+01
23:10:00,1.227155E+04,4.237154E+02,4.147564E-01,2.988321E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.098458E+01,3.700246E+01,2.670000E+01,3.868242E+01
23:20:00,1.227156E+04,5.348883E+02,4.147567E-01,3.770700E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.098458E+01,3.700247E+01,2.670001E+01,3.856708E+01
23:30:00,1.227156E+04,6.490713E+02,4.147569E-01,4.574261E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.098458E+01,3.700248E+01,2.670002E+01,3.848570E+01
23:40:00,1.227157E+04,6.748735E+02,4.147571E-01,4.749423E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.098458E+01,3.700248E+01,2.670003E+01,3.842549E+01
23:50:00,1.227158E+04,6.431814E+02,4.147573E-01,4.526384E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.098458E+01,3.700249E+01,2.670004E+01,3.837936E+01
24:00:00,1.227158E+04,6.820900E+02,4.147575E-01,4.800199E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.098458E+01,3.700249E+01,2.670004E+01,3.834354E+01
Peak,1.227158E+04,7.471136E+03,4.147575E-01,6.523155E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,,,,

Peak Vol Flow (m3/s),,,3.445989E-01,5.419726E-01,,,0.000000E+00,0.000000E+00,,,,,,,,
